context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CHH	loss	GO:0009166	nucleotide catabolic process	3	AT1G13440;AT2G36460;AT3G49160	5.04	2.1652713455823496	0.5952380952380952	0.8706467661691543	174	457	200	1.0
CHH	loss	GO:0009179	purine ribonucleoside diphosphate metabolic process	3	AT1G13440;AT2G36460;AT3G49160	5.01	2.1142138018658385	0.5988023952095809	0.8805970149253731	176	457	200	1.0
CHH	loss	GO:0009181	purine ribonucleoside diphosphate catabolic process	3	AT1G13440;AT2G36460;AT3G49160	4.815	2.0930301001180074	0.6230529595015576	0.8557213930348259	171	457	200	1.0
CHH	loss	GO:0009185	ribonucleoside diphosphate metabolic process	3	AT1G13440;AT2G36460;AT3G49160	5.01	2.1142138018658385	0.5988023952095809	0.8805970149253731	176	457	200	1.0
CHH	loss	GO:0009191	ribonucleoside diphosphate catabolic process	3	AT1G13440;AT2G36460;AT3G49160	4.815	2.0930301001180074	0.6230529595015576	0.8557213930348259	171	457	200	1.0
CHH	loss	GO:0009205	purine ribonucleoside triphosphate metabolic process	3	AT1G13440;AT2G36460;AT3G49160	6.95	2.4693116449731485	0.4316546762589928	0.9701492537313433	194	457	200	1.0
CHH	loss	GO:0009259	ribonucleotide metabolic process	3	AT1G13440;AT2G36460;AT3G49160	11.8	3.2202484376209246	0.2542372881355932	1.0	200	457	200	1.0
CHH	loss	GO:0009261	ribonucleotide catabolic process	3	AT1G13440;AT2G36460;AT3G49160	4.815	2.0930301001180074	0.6230529595015576	0.8557213930348259	171	457	200	1.0
CHH	loss	GO:0009266	response to temperature stimulus	13	AT1G13440;AT1G20450;AT1G33910;AT1G53240;AT1G66730;AT2G17690;AT2G38170;AT3G44110;AT3G52150;AT5G04590;AT5G06290;AT5G51820;AT5G67060	54.09	6.747732952629346	0.24034017378443334	1.0	200	457	200	1.0
CHH	loss	GO:0009308	amine metabolic process	3	AT1G25220;AT4G14940;AT5G38450	7.03	2.3809871902217368	0.4267425320056899	0.9900497512437811	198	457	200	1.0
CHH	loss	GO:0009314	response to radiation	11	AT1G14320;AT1G44575;AT1G54830;AT1G66730;AT1G80340;AT2G36750;AT3G02260;AT3G44110;AT3G46610;AT3G49120;AT5G03500	70.05	7.269628601242347	0.15703069236259815	1.0	200	457	200	1.0
CHH	loss	GO:0009408	response to heat	4	AT1G13440;AT1G33910;AT2G17690;AT3G44110	21.895	4.291150778054769	0.18269011189769355	1.0	200	457	200	1.0
CHH	loss	GO:0009409	response to cold	8	AT1G20450;AT1G53240;AT1G66730;AT2G38170;AT3G52150;AT5G04590;AT5G06290;AT5G51820	32.725	5.6620998754878755	0.24446142093200915	1.0	200	457	200	1.0
CHH	loss	GO:0009411	response to UV	3	AT1G14320;AT1G66730;AT2G36750	11.385	3.1554357860682245	0.2635046113306983	1.0	200	457	200	1.0
CHH	loss	GO:0009414	response to water deprivation	7	AT1G15690;AT1G20450;AT2G33700;AT3G12630;AT3G20660;AT3G45140;AT3G52150	33.665	5.379848975575449	0.20793108569731175	1.0	200	457	200	1.0
CHH	loss	GO:0009415	response to water	8	AT1G15690;AT1G20450;AT1G36060;AT2G33700;AT3G12630;AT3G20660;AT3G45140;AT3G52150	34.515	5.488148594927062	0.23178328263074024	1.0	200	457	200	1.0
CHH	loss	GO:0009416	response to light stimulus	11	AT1G14320;AT1G44575;AT1G54830;AT1G66730;AT1G80340;AT2G36750;AT3G02260;AT3G44110;AT3G46610;AT3G49120;AT5G03500	66.295	6.995568239964487	0.16592503205369938	1.0	200	457	200	1.0
CHH	loss	GO:0009451	RNA modification	5	AT2G11045;AT2G39140;AT4G13650;AT5G03800;AT5G13230	25.505	5.076413596231108	0.19603999215840032	1.0	200	457	200	1.0
CHH	loss	GO:0009555	pollen development	7	AT1G69540;AT2G38195;AT2G38220;AT3G07610;AT3G23670;AT3G50590;AT5G58230	38.045	5.368703288504573	0.18399264029438822	1.0	200	457	200	1.0
CHH	loss	GO:0009605	response to external stimulus	33	AT1G14320;AT1G21835;AT1G25220;AT1G52940;AT1G58390;AT1G66730;AT1G69940;AT1G71930;AT1G73260;AT2G30110;AT2G31910;AT2G48060;AT3G01300;AT3G02260;AT3G09200;AT3G10985;AT3G23780;AT3G45140;AT3G46510;AT3G49120;AT4G08290;AT4G08850;AT4G14276;AT4G16860;AT4G16890;AT4G20380;AT5G08055;AT5G24540;AT5G45900;AT5G51820;AT5G52605;AT5G59700;AT5G64120	118.125	9.546694454102983	0.27936507936507937	1.0	200	457	200	1.0
CHH	loss	GO:0009607	response to biotic stimulus	29	AT1G14320;AT1G21835;AT1G25220;AT1G52940;AT1G58390;AT1G66730;AT1G69940;AT1G71930;AT1G73260;AT2G30110;AT3G01300;AT3G02260;AT3G09200;AT3G10985;AT3G23780;AT3G45140;AT3G46510;AT3G49120;AT4G08290;AT4G08850;AT4G14276;AT4G16860;AT4G16890;AT4G20380;AT5G08055;AT5G24540;AT5G45900;AT5G52605;AT5G64120	100.15	8.956422276779877	0.2895656515227159	1.0	200	457	200	1.0
CHH	loss	GO:0009611	response to wounding	5	AT1G73260;AT1G76690;AT2G42430;AT3G45140;AT5G04230	21.33	4.640161635115753	0.23441162681669012	1.0	200	457	200	1.0
CHH	loss	GO:0009617	response to bacterium	12	AT1G25220;AT1G52940;AT1G66730;AT1G69940;AT1G73260;AT3G01300;AT3G09200;AT3G45140;AT3G46510;AT3G49120;AT4G08850;AT4G16890	45.155	5.93809523332187	0.2657513010740782	1.0	200	457	200	1.0
CHH	loss	GO:0009620	response to fungus	15	AT1G52940;AT1G71930;AT1G73260;AT3G02260;AT3G10985;AT3G23780;AT3G45140;AT3G49120;AT4G08290;AT4G14276;AT4G16860;AT5G08055;AT5G45900;AT5G52605;AT5G64120	30.29	5.214968839791859	0.4952129415648729	1.0	200	457	200	1.0
CHH	loss	GO:0009624	response to nematode	3	AT1G21835;AT1G73260;AT3G10985	8.065	2.7732246573258363	0.3719776813391197	0.9800995024875622	196	457	200	1.0
CHH	loss	GO:0009628	response to abiotic stimulus	34	AT1G10570;AT1G13440;AT1G14320;AT1G15690;AT1G20450;AT1G33910;AT1G36060;AT1G44575;AT1G53240;AT1G54830;AT1G60130;AT1G66730;AT1G80340;AT2G01900;AT2G17690;AT2G33700;AT2G36460;AT2G36750;AT2G38170;AT2G48060;AT3G02260;AT3G12630;AT3G20660;AT3G44110;AT3G45140;AT3G46610;AT3G49120;AT3G52150;AT4G20380;AT5G03500;AT5G04590;AT5G06290;AT5G51820;AT5G67060	183.0	11.493476410555623	0.18579234972677597	1.0	200	457	200	1.0
CHH	loss	GO:0009636	response to toxic substance	8	AT1G23300;AT1G65990;AT3G09270;AT3G49120;AT5G06290;AT5G17220;AT5G42180;AT5G64120	21.67	4.673446265872747	0.36917397323488693	1.0	200	457	200	1.0
CHH	loss	GO:0009639	response to red or far red light	3	AT1G80340;AT3G02260;AT5G03500	19.52	3.9660559753992386	0.15368852459016394	1.0	200	457	200	1.0
CHH	loss	GO:0009651	response to salt stress	8	AT1G10570;AT1G15690;AT1G60130;AT2G01900;AT2G33700;AT2G38170;AT3G44110;AT3G52150	38.325	5.7800843419451695	0.20874103065883887	1.0	200	457	200	1.0
CHH	loss	GO:0009653	anatomical structure morphogenesis	23	AT1G25220;AT1G69940;AT1G71410;AT1G72560;AT2G04160;AT2G07020;AT2G07040;AT2G36880;AT2G42430;AT3G01300;AT3G02260;AT3G14067;AT3G23380;AT3G26870;AT3G49120;AT3G59420;AT4G00020;AT4G01460;AT4G12420;AT4G20380;AT4G26540;AT5G16490;AT5G67060	94.53	8.443879440162464	0.24330900243309003	1.0	200	457	200	1.0
CHH	loss	GO:0009657	plastid organization	4	AT1G44575;AT2G39140;AT3G46610;AT3G54090	23.435	4.127441701587081	0.17068487305312569	1.0	200	457	200	1.0
CHH	loss	GO:0009664	plant-type cell wall organization	6	AT1G15690;AT2G27380;AT3G28550;AT3G54590;AT5G11420;AT5G16490	12.715	3.3725027798357696	0.47188360204482893	0.9800995024875622	196	457	200	1.0
CHH	loss	GO:0009685	gibberellin metabolic process	3	AT1G36060;AT1G44090;AT1G80340	2.485	1.4525064543746444	1.2072434607645877	0.44776119402985076	89	457	200	1.0
CHH	loss	GO:0009694	jasmonic acid metabolic process	3	AT1G76690;AT3G45140;AT4G08850	2.65	1.617868968736344	1.1320754716981132	0.4975124378109453	99	457	200	1.0
CHH	loss	GO:0009695	jasmonic acid biosynthetic process	3	AT1G76690;AT3G45140;AT4G08850	2.18	1.4344336861632883	1.3761467889908257	0.3781094527363184	75	457	200	1.0
CHH	loss	GO:0009698	phenylpropanoid metabolic process	6	AT2G21100;AT2G30210;AT5G04230;AT5G48100;AT5G60020;AT5G64120	10.665	3.2253333161085878	0.5625879043600563	0.9601990049751243	192	457	200	1.0
CHH	loss	GO:0009699	phenylpropanoid biosynthetic process	4	AT2G21100;AT5G04230;AT5G48100;AT5G60020	6.855	2.5404674766664486	0.5835156819839533	0.9303482587064676	186	457	200	1.0
CHH	loss	GO:0009719	response to endogenous stimulus	24	AT1G20450;AT1G25220;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G54830;AT1G62380;AT1G71930;AT1G72610;AT2G01950;AT2G04160;AT2G15230;AT2G33700;AT3G02260;AT3G45140;AT4G00970;AT4G14940;AT4G16890;AT4G30080;AT5G53160	106.73	9.49458266592061	0.22486648552421998	1.0	200	457	200	1.0
CHH	loss	GO:0009725	response to hormone	24	AT1G20450;AT1G25220;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G49190;AT1G54830;AT1G62380;AT1G71930;AT1G72610;AT2G01950;AT2G04160;AT2G15230;AT2G33700;AT3G02260;AT3G45140;AT4G00970;AT4G14940;AT4G16890;AT4G30080;AT5G53160	106.485	9.493143578393788	0.22538385688125087	1.0	200	457	200	1.0
CHH	loss	GO:0009733	response to auxin	7	AT1G71930;AT1G72610;AT2G01950;AT2G04160;AT3G02260;AT4G16890;AT4G30080	27.795	5.0698101542365395	0.2518438568087785	1.0	200	457	200	1.0
CHH	loss	GO:0009737	response to abscisic acid	6	AT1G20450;AT1G54830;AT1G71930;AT2G33700;AT4G00970;AT5G53160	41.565	6.073366035404106	0.14435221941537352	1.0	200	457	200	1.0
CHH	loss	GO:0009751	response to salicylic acid	3	AT1G73260;AT4G16890;AT4G20380	13.935	3.5271482815441675	0.21528525296017223	1.0	200	457	200	1.0
CHH	loss	GO:0009755	hormone-mediated signaling pathway	6	AT1G49190;AT1G54830;AT1G72610;AT2G01950;AT4G14940;AT5G53160	37.325	5.239215112972545	0.1607501674480911	1.0	200	457	200	1.0
CHH	loss	GO:0009791	post-embryonic development	31	AT1G08410;AT1G10570;AT1G23290;AT1G25220;AT1G54830;AT1G66730;AT1G71692;AT1G72560;AT1G76950;AT1G80340;AT2G04160;AT2G27380;AT2G31215;AT2G42430;AT2G48130;AT3G02260;AT3G07610;AT3G44110;AT3G46330;AT3G59420;AT3G60960;AT4G00020;AT4G01460;AT4G13610;AT5G03500;AT5G03800;AT5G04560;AT5G11420;AT5G23660;AT5G58230;AT5G67060	135.755	10.839048620612392	0.2283525468675187	1.0	200	457	200	1.0
CHH	loss	GO:0009793	embryo development ending in seed dormancy	10	AT1G08410;AT3G46330;AT3G59420;AT3G60960;AT4G00020;AT4G13610;AT5G03800;AT5G04560;AT5G23660;AT5G58230	44.13	6.128874284891137	0.22660321776569226	1.0	200	457	200	1.0
CHH	loss	GO:0009808	lignin metabolic process	4	AT2G30210;AT5G48100;AT5G60020;AT5G64120	4.695	1.8444443607764363	0.8519701810436634	0.7263681592039801	145	457	200	1.0
CHH	loss	GO:0009812	flavonoid metabolic process	4	AT3G58110;AT5G17220;AT5G48100;AT5G63595	4.615	2.1969922621620674	0.866738894907909	0.7064676616915423	141	457	200	1.0
CHH	loss	GO:0009813	flavonoid biosynthetic process	3	AT3G58110;AT5G48100;AT5G63595	3.52	1.918228349284829	0.8522727272727273	0.6766169154228856	135	457	200	1.0
CHH	loss	GO:0009826	unidimensional cell growth	10	AT1G69940;AT2G07020;AT2G07040;AT2G36880;AT3G02260;AT3G23380;AT3G26870;AT3G49120;AT4G12420;AT5G16490	27.965	4.849100432038917	0.3575898444484177	1.0	200	457	200	1.0
CHH	loss	GO:0009845	seed germination	5	AT1G66730;AT1G80340;AT2G27380;AT2G48130;AT5G11420	10.345	2.97925745782401	0.4833252779120348	0.9850746268656716	197	457	200	1.0
CHH	loss	GO:0009856	pollination	11	AT1G69940;AT2G07020;AT2G07040;AT2G31910;AT2G36880;AT3G23380;AT3G26870;AT4G08850;AT4G16295;AT5G16490;AT5G59700	26.03	4.745429379940237	0.42258932001536686	1.0	200	457	200	1.0
CHH	loss	GO:0009860	pollen tube growth	7	AT1G69940;AT2G07020;AT2G07040;AT2G36880;AT3G23380;AT3G26870;AT5G16490	13.11	3.465241694312246	0.5339435545385203	0.9701492537313433	194	457	200	1.0
CHH	loss	GO:0009889	regulation of biosynthetic process	52	AT1G08910;AT1G13440;AT1G15690;AT1G19510;AT1G25220;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G36060;AT1G49120;AT1G49190;AT1G55950;AT1G62310;AT1G62975;AT1G66140;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G22750;AT2G31215;AT2G42430;AT3G03260;AT3G07610;AT3G20880;AT3G23780;AT3G24050;AT3G32090;AT3G32280;AT3G46610;AT3G48480;AT3G58110;AT4G00020;AT4G00540;AT4G01460;AT4G04030;AT4G10920;AT4G20380;AT4G29230;AT4G30080;AT4G37540;AT5G03500;AT5G04560;AT5G04590;AT5G17220;AT5G39690;AT5G58230;AT5G67060	201.39	12.847096948338653	0.25820547196980986	1.0	200	457	200	1.0
CHH	loss	GO:0009890	negative regulation of biosynthetic process	8	AT3G07610;AT3G23780;AT3G32280;AT3G58110;AT4G04030;AT4G37540;AT5G04590;AT5G58230	50.57	6.641167066111179	0.15819655922483686	1.0	200	457	200	1.0
CHH	loss	GO:0009891	positive regulation of biosynthetic process	12	AT1G13440;AT1G31640;AT1G36060;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G42430;AT3G46610;AT4G10920;AT4G29230;AT5G67060	41.72	5.9347788501341885	0.28763183125599234	1.0	200	457	200	1.0
CHH	loss	GO:0009892	negative regulation of metabolic process	9	AT1G20330;AT3G07610;AT3G23780;AT3G32280;AT3G58110;AT4G04030;AT4G37540;AT5G04590;AT5G58230	57.575	7.130524174280575	0.15631784628745116	1.0	200	457	200	1.0
CHH	loss	GO:0009893	positive regulation of metabolic process	13	AT1G13440;AT1G31640;AT1G36060;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G42430;AT3G46610;AT3G59420;AT4G10920;AT4G29230;AT5G67060	49.985	6.21407877323743	0.26007802340702213	1.0	200	457	200	1.0
CHH	loss	GO:0009908	flower development	5	AT1G23290;AT1G72560;AT2G31215;AT3G07610;AT5G67060	35.835	5.917581854102214	0.13952839402818473	1.0	200	457	200	1.0
CHH	loss	GO:0009914	hormone transport	3	AT1G15690;AT3G02260;AT3G62150	12.35	3.4128433893163055	0.24291497975708504	1.0	200	457	200	1.0
CHH	loss	GO:0009932	cell tip growth	8	AT1G69940;AT2G07020;AT2G07040;AT2G36880;AT3G23380;AT3G26870;AT4G12420;AT5G16490	16.3	3.8820097887563336	0.49079754601226994	1.0	200	457	200	1.0
CHH	loss	GO:0009966	regulation of signal transduction	8	AT1G15670;AT1G66140;AT3G26940;AT3G60860;AT3G62150;AT4G20380;AT5G39500;AT5G53160	32.19	5.100382338609543	0.24852438645542096	1.0	200	457	200	1.0
CHH	loss	GO:0009987	cellular process	237	AT1G03930;AT1G05520;AT1G06080;AT1G07380;AT1G07920;AT1G08410;AT1G08910;AT1G10570;AT1G10970;AT1G11590;AT1G13440;AT1G14110;AT1G14320;AT1G15690;AT1G17150;AT1G20330;AT1G20450;AT1G21230;AT1G21890;AT1G23290;AT1G23300;AT1G25220;AT1G29830;AT1G29930;AT1G30900;AT1G31740;AT1G33910;AT1G36060;AT1G44090;AT1G44575;AT1G44980;AT1G49190;AT1G53240;AT1G54830;AT1G62310;AT1G62380;AT1G62910;AT1G64480;AT1G65350;AT1G65990;AT1G66140;AT1G66210;AT1G66730;AT1G67120;AT1G67340;AT1G69940;AT1G71410;AT1G71920;AT1G71930;AT1G72560;AT1G72610;AT1G73260;AT1G74770;AT1G75890;AT1G76690;AT1G78500;AT1G78955;AT1G78960;AT1G80340;AT2G01900;AT2G01950;AT2G01990;AT2G04160;AT2G04350;AT2G07020;AT2G07040;AT2G07200;AT2G07560;AT2G07681;AT2G07695;AT2G07715;AT2G07727;AT2G11045;AT2G15230;AT2G21100;AT2G23580;AT2G26510;AT2G27380;AT2G27920;AT2G28640;AT2G29040;AT2G30110;AT2G30210;AT2G30290;AT2G31910;AT2G32620;AT2G32660;AT2G36460;AT2G36710;AT2G36880;AT2G38170;AT2G38195;AT2G38220;AT2G39140;AT2G44540;AT2G47830;AT2G48060;AT3G01300;AT3G02260;AT3G05155;AT3G07610;AT3G08940;AT3G09200;AT3G09270;AT3G10900;AT3G10950;AT3G12290;AT3G12630;AT3G13620;AT3G14067;AT3G16680;AT3G18930;AT3G20660;AT3G23380;AT3G23410;AT3G23670;AT3G23780;AT3G26380;AT3G26870;AT3G27980;AT3G28080;AT3G28345;AT3G28550;AT3G29740;AT3G30842;AT3G32280;AT3G42550;AT3G44110;AT3G44890;AT3G45140;AT3G46000;AT3G46510;AT3G46610;AT3G48480;AT3G49120;AT3G49160;AT3G49220;AT3G49840;AT3G50590;AT3G53720;AT3G53960;AT3G54090;AT3G54590;AT3G58110;AT3G59360;AT3G59420;AT3G60750;AT3G60860;AT3G62150;AT4G00020;AT4G00360;AT4G00416;AT4G01460;AT4G01690;AT4G02130;AT4G03930;AT4G08290;AT4G08300;AT4G08630;AT4G08850;AT4G08990;AT4G12420;AT4G13370;AT4G13650;AT4G14140;AT4G14940;AT4G15110;AT4G15735;AT4G16295;AT4G16860;AT4G16890;AT4G18690;AT4G20170;AT4G20380;AT4G21640;AT4G23560;AT4G28850;AT4G29060;AT4G29230;AT4G30080;AT4G30190;AT4G30350;AT4G31900;AT4G35930;AT4G38270;AT4G39280;AT5G03800;AT5G03820;AT5G04230;AT5G04560;AT5G04590;AT5G05260;AT5G06290;AT5G10560;AT5G11420;AT5G13230;AT5G13630;AT5G13640;AT5G13980;AT5G16490;AT5G17220;AT5G18840;AT5G23660;AT5G24540;AT5G24650;AT5G25510;AT5G26290;AT5G27360;AT5G27870;AT5G28030;AT5G28550;AT5G35630;AT5G37630;AT5G38450;AT5G39500;AT5G39770;AT5G39920;AT5G40950;AT5G41610;AT5G42180;AT5G45900;AT5G48100;AT5G48360;AT5G49010;AT5G51820;AT5G53160;AT5G53190;AT5G57350;AT5G58180;AT5G58230;AT5G58240;AT5G58980;AT5G59850;AT5G60020;AT5G60390;AT5G63595;AT5G64120	941.615	15.729487436020678	0.25169522575574943	1.0	200	457	200	1.0
CHH	loss	GO:0010015	root morphogenesis	8	AT1G25220;AT1G71410;AT2G04160;AT2G42430;AT3G01300;AT3G02260;AT3G59420;AT4G26540	31.98	4.982930864461188	0.2501563477173233	1.0	200	457	200	1.0
CHH	loss	GO:0010016	shoot system morphogenesis	3	AT3G02260;AT3G14067;AT4G01460	19.385	4.134824663755396	0.15475883415011607	1.0	200	457	200	1.0
CHH	loss	GO:0010029	regulation of seed germination	6	AT1G20450;AT1G36060;AT1G54830;AT1G62380;AT2G15230;AT3G52150	8.275	2.4350308006265533	0.7250755287009063	0.8855721393034826	177	457	200	1.0
CHH	loss	GO:0010038	response to metal ion	6	AT1G13440;AT3G09200;AT5G28030;AT5G35630;AT5G45900;AT5G48100	20.285	4.250149997353037	0.2957850628543259	1.0	200	457	200	1.0
CHH	loss	GO:0010087	phloem or xylem histogenesis	4	AT1G71930;AT3G01300;AT3G21710;AT4G14940	11.345	3.3235485553847366	0.3525782282944028	1.0	200	457	200	1.0
CHH	loss	GO:0010089	xylem development	3	AT1G71930;AT3G21710;AT4G14940	4.34	1.9708881246788208	0.6912442396313364	0.8258706467661692	165	457	200	1.0
CHH	loss	GO:0010101	post-embryonic root morphogenesis	5	AT1G25220;AT2G04160;AT2G42430;AT3G02260;AT3G59420	7.425	2.3820946664647913	0.6734006734006734	0.9253731343283582	185	457	200	1.0
CHH	loss	GO:0010102	lateral root morphogenesis	5	AT1G25220;AT2G04160;AT2G42430;AT3G02260;AT3G59420	7.37	2.386021793697617	0.6784260515603799	0.9203980099502488	184	457	200	1.0
CHH	loss	GO:0010150	leaf senescence	3	AT3G10985;AT3G14067;AT5G45900	9.93	2.7901792057142134	0.3021148036253776	1.0	200	457	200	1.0
CHH	loss	GO:0010154	fruit development	12	AT1G08410;AT1G66730;AT2G48130;AT3G46330;AT3G59420;AT3G60960;AT4G00020;AT4G13610;AT5G03800;AT5G04560;AT5G23660;AT5G58230	64.47	7.489265651584282	0.18613308515588647	1.0	200	457	200	1.0
CHH	loss	GO:0010183	pollen tube guidance	3	AT2G31910;AT4G08850;AT5G59700	4.395	1.941384815022515	0.6825938566552902	0.8258706467661692	165	457	200	1.0
CHH	loss	GO:0010228	vegetative to reproductive phase transition of meristem	4	AT1G10570;AT1G54830;AT1G71692;AT3G44110	18.89	4.110705535549827	0.21175224986765484	1.0	200	457	200	1.0
CHH	loss	GO:0010311	lateral root formation	4	AT1G25220;AT2G42430;AT3G02260;AT3G59420	5.44	2.0015993605114875	0.7352941176470588	0.8208955223880597	164	457	200	1.0
CHH	loss	GO:0010374	stomatal complex development	3	AT1G76950;AT3G07610;AT4G01460	6.075	2.253746880197508	0.49382716049382713	0.9552238805970149	191	457	200	1.0
CHH	loss	GO:0010467	gene expression	25	AT1G07920;AT1G08410;AT1G14320;AT1G20450;AT1G23290;AT1G62910;AT2G07715;AT2G11045;AT2G39140;AT3G10950;AT3G16680;AT3G23780;AT3G44110;AT3G44890;AT3G46610;AT3G54090;AT4G18690;AT4G29060;AT4G30350;AT4G39280;AT5G39920;AT5G40950;AT5G58240;AT5G59850;AT5G60390	122.785	9.301009353828329	0.20360793256505275	1.0	200	457	200	1.0
CHH	loss	GO:0010468	regulation of gene expression	49	AT1G08910;AT1G13440;AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G36060;AT1G49120;AT1G49190;AT1G55950;AT1G62310;AT1G62975;AT1G66140;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G22750;AT2G31215;AT2G42430;AT3G03260;AT3G07610;AT3G20880;AT3G23780;AT3G24050;AT3G32090;AT3G32280;AT3G46610;AT3G48480;AT3G58110;AT4G00020;AT4G00540;AT4G01460;AT4G04030;AT4G10920;AT4G20380;AT4G29230;AT4G30080;AT4G37540;AT5G03500;AT5G04560;AT5G04590;AT5G39690;AT5G58230;AT5G67060	186.31	12.097268286683562	0.2630025226772583	1.0	200	457	200	1.0
CHH	loss	GO:0010556	regulation of macromolecule biosynthetic process	50	AT1G08910;AT1G13440;AT1G15690;AT1G19510;AT1G31640;AT1G34170;AT1G34310;AT1G34390;AT1G34410;AT1G35240;AT1G35540;AT1G36060;AT1G49120;AT1G49190;AT1G55950;AT1G62310;AT1G62975;AT1G66140;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G22750;AT2G31215;AT2G42430;AT3G03260;AT3G07610;AT3G20880;AT3G23780;AT3G24050;AT3G32090;AT3G32280;AT3G46610;AT3G48480;AT3G58110;AT4G00020;AT4G00540;AT4G01460;AT4G04030;AT4G10920;AT4G20380;AT4G29230;AT4G30080;AT4G37540;AT5G03500;AT5G04560;AT5G04590;AT5G39690;AT5G58230;AT5G67060	190.565	12.317295766522951	0.26237766641303495	1.0	200	457	200	1.0
CHH	loss	GO:0010557	positive regulation of macromolecule biosynthetic process	11	AT1G13440;AT1G31640;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G42430;AT3G46610;AT4G10920;AT4G29230;AT5G67060	36.08	5.659823318797149	0.3048780487804878	1.0	200	457	200	1.0
CHH	loss	GO:0010558	negative regulation of macromolecule biosynthetic process	8	AT3G07610;AT3G23780;AT3G32280;AT3G58110;AT4G04030;AT4G37540;AT5G04590;AT5G58230	49.1	6.572670690062014	0.1629327902240326	1.0	200	457	200	1.0
CHH	loss	GO:0010604	positive regulation of macromolecule metabolic process	12	AT1G13440;AT1G31640;AT1G69540;AT1G71692;AT1G71930;AT2G10440;AT2G42430;AT3G46610;AT3G59420;AT4G10920;AT4G29230;AT5G67060	42.29	5.900499978815359	0.2837550248285647	1.0	200	457	200	1.0
CHH	loss	GO:0010605	negative regulation of macromolecule metabolic process	9	AT1G20330;AT3G07610;AT3G23780;AT3G32280;AT3G58110;AT4G04030;AT4G37540;AT5G04590;AT5G58230	53.21	6.7835020454039725	0.16914113888366847	1.0	200	457	200	1.0
CHH	loss	GO:0010608	post-transcriptional regulation of gene expression	3	AT3G23780;AT3G46610;AT3G58110	14.255	3.133683934285647	0.21045247281655557	1.0	200	457	200	1.0
CHH	loss	GO:0010629	negative regulation of gene expression	5	AT3G07610;AT3G23780;AT3G32280;AT3G58110;AT5G58230	33.41	5.016163872921247	0.149655791679138	1.0	200	457	200	1.0
CHH	loss	GO:0010646	regulation of cell communication	8	AT1G15670;AT1G66140;AT3G26940;AT3G60860;AT3G62150;AT4G20380;AT5G39500;AT5G53160	32.4	5.129327441292859	0.2469135802469136	1.0	200	457	200	1.0
CHH	loss	GO:0010817	regulation of hormone levels	7	AT1G08410;AT1G15690;AT1G25220;AT3G02260;AT3G62150;AT5G38450;AT5G67060	25.42	5.138443344048856	0.27537372147915024	1.0	200	457	200	1.0
CHH	loss	GO:0015031	protein transport	6	AT1G05520;AT1G30900;AT2G30290;AT3G53720;AT3G60860;AT5G24650	34.29	5.21017274185801	0.17497812773403326	1.0	200	457	200	1.0
CHH	loss	GO:0015931	nucleobase-containing compound transport	3	AT1G72560;AT3G59360;AT5G24650	10.11	2.8875422074837287	0.2967359050445104	1.0	200	457	200	1.0
CHH	loss	GO:0015979	photosynthesis	4	AT1G29930;AT3G08940;AT3G46610;AT3G60750	11.375	3.107149014772222	0.3516483516483517	0.9950248756218906	199	457	200	1.0
CHH	loss	GO:0015980	energy derivation by oxidation of organic compounds	5	AT1G13440;AT1G53240;AT2G07727;AT2G36460;AT3G49160	13.99	3.361532388658483	0.35739814152966404	1.0	200	457	200	1.0
CHH	loss	GO:0016042	lipid catabolic process	3	AT1G07380;AT1G36060;AT5G58980	7.675	2.580576485981378	0.39087947882736157	0.9900497512437811	198	457	200	1.0
CHH	loss	GO:0016043	cellular component organization	44	AT1G05520;AT1G11590;AT1G15690;AT1G44575;AT1G44980;AT1G62310;AT1G67120;AT1G69940;AT2G01990;AT2G07681;AT2G27380;AT2G36710;AT2G39140;AT3G07610;AT3G23670;AT3G23780;AT3G27980;AT3G28550;AT3G32280;AT3G46000;AT3G46610;AT3G48480;AT3G49220;AT3G49840;AT3G50590;AT3G54090;AT3G54590;AT4G00416;AT4G03930;AT4G13370;AT4G31900;AT5G04560;AT5G11420;AT5G16490;AT5G23660;AT5G24650;AT5G27870;AT5G37630;AT5G39500;AT5G39770;AT5G48360;AT5G53190;AT5G58180;AT5G58230	197.145	12.563199234271265	0.22318597986253771	1.0	200	457	200	1.0
